WW,Date,tWW,QTY
201912,2019-03-18,201923,242900
201912,2019-03-18,201924,225550
201912,2019-03-18,201925,52050
201912,2019-03-18,201927,244900
201912,2019-03-18,201928,225550
201912,2019-03-18,201929,34700
201912,2019-03-18,201932,208200
201912,2019-03-18,201933,242900
201912,2019-03-18,201934,138800
201912,2019-03-18,201935,69400
201912,2019-03-18,201936,225550
201912,2019-03-18,201937,242900
201912,2019-03-18,201940,190850
201912,2019-03-18,201941,242900
201912,2019-03-18,201942,225550
201912,2019-03-18,201943,104100
201912,2019-03-18,201945,225550
201912,2019-03-18,201946,225550
201912,2019-03-18,201947,138800
201912,2019-03-18,201948,242900
201912,2019-03-18,201949,485800
201912,2019-03-18,201950,451100
201912,2019-03-18,201951,485800
201912,2019-03-18,201952,173500
201912,2019-03-18,202001,492800
201912,2019-03-18,202002,460200
201912,2019-03-18,202003,495600
201912,2019-03-18,202004,460200
201912,2019-03-18,202005,495600
201912,2019-03-18,202006,460200
201912,2019-03-18,202007,495600
201912,2019-03-18,202008,460200
201912,2019-03-18,202009,495600
201912,2019-03-18,202010,460200
201912,2019-03-18,202011,495600
201912,2019-03-18,202012,5662776
201913,2019-03-25,201914,69400
201913,2019-03-25,201915,104100
201913,2019-03-25,201916,104100
201913,2019-03-25,201917,168500
201913,2019-03-25,201918,173500
201913,2019-03-25,201921,69400
201913,2019-03-25,201923,242900
201913,2019-03-25,201924,225550
201913,2019-03-25,201925,52050
201913,2019-03-25,201927,244900
201913,2019-03-25,201928,225550
201913,2019-03-25,201929,34700
201913,2019-03-25,201932,208200
201913,2019-03-25,201933,242900
201913,2019-03-25,201934,138800
201913,2019-03-25,201935,34700
201913,2019-03-25,201936,225550
201913,2019-03-25,201937,242900
201913,2019-03-25,201938,34700
201913,2019-03-25,201940,190850
201913,2019-03-25,201941,242900
201913,2019-03-25,201942,225550
201913,2019-03-25,201943,104100
201913,2019-03-25,201945,225550
201913,2019-03-25,201946,225550
201913,2019-03-25,201947,138800
201913,2019-03-25,201948,242900
201913,2019-03-25,201949,485800
201913,2019-03-25,201950,451100
201913,2019-03-25,201951,485800
201913,2019-03-25,201952,173500
201913,2019-03-25,202001,492800
201913,2019-03-25,202002,460200
201913,2019-03-25,202003,495600
201913,2019-03-25,202004,460200
201913,2019-03-25,202005,495600
201913,2019-03-25,202006,460200
201913,2019-03-25,202007,495600
201913,2019-03-25,202008,460200
201913,2019-03-25,202009,495600
201913,2019-03-25,202010,460200
201913,2019-03-25,202011,495600
201913,2019-03-25,202012,460200
201913,2019-03-25,202013,6085761
201913,2019-03-25,202014,172630
201914,2019-04-01,201914,63028
201914,2019-04-01,201915,104100
201914,2019-04-01,201916,104100
201914,2019-04-01,201917,173500
201914,2019-04-01,201918,173500
201914,2019-04-01,201920,237900
201914,2019-04-01,201921,69400
201914,2019-04-01,201923,242900
201914,2019-04-01,201924,225550
201914,2019-04-01,201925,52050
201914,2019-04-01,201927,244900
201914,2019-04-01,201928,225550
201914,2019-04-01,201929,34700
201914,2019-04-01,201932,208200
201914,2019-04-01,201933,242900
201914,2019-04-01,201934,138800
201914,2019-04-01,201935,34700
201914,2019-04-01,201936,225550
201914,2019-04-01,201937,242900
201914,2019-04-01,201938,34700
201914,2019-04-01,201940,190850
201914,2019-04-01,201941,242900
201914,2019-04-01,201942,225550
201914,2019-04-01,201943,104100
201914,2019-04-01,201945,225550
201914,2019-04-01,201946,225550
201914,2019-04-01,201947,138800
201914,2019-04-01,201948,242900
201914,2019-04-01,201949,485800
201914,2019-04-01,201950,451100
201914,2019-04-01,201951,485800
201914,2019-04-01,201952,173500
201914,2019-04-01,202001,485800
201914,2019-04-01,202002,451100
201914,2019-04-01,202003,485800
201914,2019-04-01,202004,451100
201914,2019-04-01,202005,485800
201914,2019-04-01,202006,451100
201914,2019-04-01,202007,485800
201914,2019-04-01,202008,451100
201914,2019-04-01,202009,485800
201914,2019-04-01,202010,451100
201914,2019-04-01,202011,485800
201914,2019-04-01,202012,451100
201914,2019-04-01,202013,485800
201914,2019-04-01,202014,2919190
201914,2019-04-01,202015,3311249
201915,2019-04-08,201915,127965
201915,2019-04-08,201916,104100
201915,2019-04-08,201917,173500
201915,2019-04-08,201918,173500
201915,2019-04-08,201920,237900
201915,2019-04-08,201921,69400
201915,2019-04-08,201923,242900
201915,2019-04-08,201924,225550
201915,2019-04-08,201925,52050
201915,2019-04-08,201927,244900
201915,2019-04-08,201928,225550
201915,2019-04-08,201929,34700
201915,2019-04-08,201932,208200
201915,2019-04-08,201933,242900
201915,2019-04-08,201934,138800
201915,2019-04-08,201935,34700
201915,2019-04-08,201936,225550
201915,2019-04-08,201937,242900
201915,2019-04-08,201938,34700
201915,2019-04-08,201940,190850
201915,2019-04-08,201941,242900
201915,2019-04-08,201942,225550
201915,2019-04-08,201943,104100
201915,2019-04-08,201945,225550
201915,2019-04-08,201946,225550
201915,2019-04-08,201947,138800
201915,2019-04-08,201948,242900
201915,2019-04-08,201949,485800
201915,2019-04-08,201950,451100
201915,2019-04-08,201951,485800
201915,2019-04-08,201952,173500
201915,2019-04-08,202001,485800
201915,2019-04-08,202002,451100
201915,2019-04-08,202003,485800
201915,2019-04-08,202004,451100
201915,2019-04-08,202005,485800
201915,2019-04-08,202006,451100
201915,2019-04-08,202007,485800
201915,2019-04-08,202008,451100
201915,2019-04-08,202009,485800
201915,2019-04-08,202010,451100
201915,2019-04-08,202011,485800
201915,2019-04-08,202012,451100
201915,2019-04-08,202013,485800
201915,2019-04-08,202014,456000
201915,2019-04-08,202015,830926
201915,2019-04-08,202016,3885840
201916,2019-04-15,201916,90887
201916,2019-04-15,201917,173500
201916,2019-04-15,201918,173500
201916,2019-04-15,201920,237900
201916,2019-04-15,201921,69400
201916,2019-04-15,201923,242900
201916,2019-04-15,201924,225550
201916,2019-04-15,201925,52050
201916,2019-04-15,201927,244900
201916,2019-04-15,201928,225550
201916,2019-04-15,201929,34700
201916,2019-04-15,201932,208200
201916,2019-04-15,201933,242900
201916,2019-04-15,201934,138800
201916,2019-04-15,201935,34700
201916,2019-04-15,201936,225550
201916,2019-04-15,201937,242900
201916,2019-04-15,201938,34700
201916,2019-04-15,201940,190850
201916,2019-04-15,201941,242900
201916,2019-04-15,201942,225550
201916,2019-04-15,201943,104100
201916,2019-04-15,201945,225550
201916,2019-04-15,201946,225550
201916,2019-04-15,201947,138800
201916,2019-04-15,201948,242900
201916,2019-04-15,201949,485800
201916,2019-04-15,201950,451100
201916,2019-04-15,201951,485800
201916,2019-04-15,201952,173500
201916,2019-04-15,202001,485800
201916,2019-04-15,202002,451100
201916,2019-04-15,202003,485800
201916,2019-04-15,202004,451100
201916,2019-04-15,202005,485800
201916,2019-04-15,202006,451100
201916,2019-04-15,202007,485800
201916,2019-04-15,202008,451100
201916,2019-04-15,202009,485800
201916,2019-04-15,202010,451100
201916,2019-04-15,202011,485800
201916,2019-04-15,202012,451100
201916,2019-04-15,202013,485800
201916,2019-04-15,202014,277600
201916,2019-04-15,202015,34700
201916,2019-04-15,202016,6206593
201916,2019-04-15,202017,2688690
201917,2019-04-22,201917,150463
201917,2019-04-22,201918,173500
201917,2019-04-22,201920,237900
201917,2019-04-22,201921,69400
201917,2019-04-22,201923,242900
201917,2019-04-22,201924,225550
201917,2019-04-22,201925,52050
201917,2019-04-22,201927,244900
201917,2019-04-22,201928,225550
201917,2019-04-22,201929,34700
201917,2019-04-22,201932,208200
201917,2019-04-22,201933,242900
201917,2019-04-22,201934,138800
201917,2019-04-22,201935,34700
201917,2019-04-22,201936,225550
201917,2019-04-22,201937,242900
201917,2019-04-22,201938,34700
201917,2019-04-22,201940,190850
201917,2019-04-22,201941,242900
201917,2019-04-22,201942,225550
201917,2019-04-22,201943,104100
201917,2019-04-22,201945,225550
201917,2019-04-22,201946,225550
201917,2019-04-22,201947,34700
201917,2019-04-22,201948,34700
201917,2019-04-22,201949,485800
201917,2019-04-22,201950,451100
201917,2019-04-22,201951,485800
201917,2019-04-22,201952,173500
201917,2019-04-22,202001,485800
201917,2019-04-22,202002,451100
201917,2019-04-22,202003,485800
201917,2019-04-22,202004,451100
201917,2019-04-22,202005,485800
201917,2019-04-22,202006,451100
201917,2019-04-22,202007,485800
201917,2019-04-22,202008,451100
201917,2019-04-22,202009,485800
201917,2019-04-22,202010,451100
201917,2019-04-22,202011,485800
201917,2019-04-22,202012,451100
201917,2019-04-22,202013,485800
201917,2019-04-22,202014,451100
201917,2019-04-22,202015,485800
201917,2019-04-22,202016,451100
201917,2019-04-22,202017,6023577
201918,2019-04-29,201918,138989
201918,2019-04-29,201920,237900
201918,2019-04-29,201921,69400
201918,2019-04-29,201923,242900
201918,2019-04-29,201924,225550
201918,2019-04-29,201925,52050
201918,2019-04-29,201927,244900
201918,2019-04-29,201928,225550
201918,2019-04-29,201929,34700
201918,2019-04-29,201932,208200
201918,2019-04-29,201933,242900
201918,2019-04-29,201934,138800
201918,2019-04-29,201935,34700
201918,2019-04-29,201936,225550
201918,2019-04-29,201937,242900
201918,2019-04-29,201938,34700
201918,2019-04-29,201940,190850
201918,2019-04-29,201941,242900
201918,2019-04-29,201942,225550
201918,2019-04-29,201943,104100
201918,2019-04-29,201945,225550
201918,2019-04-29,201946,225550
201918,2019-04-29,201947,34700
201918,2019-04-29,201948,34700
201918,2019-04-29,201949,485800
201918,2019-04-29,201950,451100
201918,2019-04-29,201951,485800
201918,2019-04-29,201952,173500
201918,2019-04-29,202001,485800
201918,2019-04-29,202002,451100
201918,2019-04-29,202003,485800
201918,2019-04-29,202004,451100
201918,2019-04-29,202005,485800
201918,2019-04-29,202006,451100
201918,2019-04-29,202007,485800
201918,2019-04-29,202008,451100
201918,2019-04-29,202009,485800
201918,2019-04-29,202010,451100
201918,2019-04-29,202011,485800
201918,2019-04-29,202012,451100
201918,2019-04-29,202013,485800
201918,2019-04-29,202014,451100
201918,2019-04-29,202015,485800
201918,2019-04-29,202016,451100
201918,2019-04-29,202017,485800
201918,2019-04-29,202018,8494975
201919,2019-05-06,201920,237900
201919,2019-05-06,201921,69400
201919,2019-05-06,201923,242900
201919,2019-05-06,201924,225550
201919,2019-05-06,201925,52050
201919,2019-05-06,201927,244900
201919,2019-05-06,201928,225550
201919,2019-05-06,201929,34700
201919,2019-05-06,201932,208200
201919,2019-05-06,201933,242900
201919,2019-05-06,201934,138800
201919,2019-05-06,201935,34700
201919,2019-05-06,201936,225550
201919,2019-05-06,201937,242900
201919,2019-05-06,201938,34700
201919,2019-05-06,201940,190850
201919,2019-05-06,201941,242900
201919,2019-05-06,201942,225550
201919,2019-05-06,201943,104100
201919,2019-05-06,201945,225550
201919,2019-05-06,201946,225550
201919,2019-05-06,201947,34700
201919,2019-05-06,201948,34700
201919,2019-05-06,201949,485800
201919,2019-05-06,201950,451100
201919,2019-05-06,201951,485800
201919,2019-05-06,201952,173500
201919,2019-05-06,202001,485800
201919,2019-05-06,202002,451100
201919,2019-05-06,202003,485800
201919,2019-05-06,202004,451100
201919,2019-05-06,202005,485800
201919,2019-05-06,202006,451100
201919,2019-05-06,202007,485800
201919,2019-05-06,202008,451100
201919,2019-05-06,202009,485800
201919,2019-05-06,202010,451100
201919,2019-05-06,202011,485800
201919,2019-05-06,202012,451100
201919,2019-05-06,202013,485800
201919,2019-05-06,202014,451100
201919,2019-05-06,202015,485800
201919,2019-05-06,202016,451100
201919,2019-05-06,202017,485800
201919,2019-05-06,202018,520500
201919,2019-05-06,202019,5538274
201920,2019-05-13,201920,178165
201920,2019-05-13,201921,90000
201920,2019-05-13,201923,242900
201920,2019-05-13,201924,225550
201920,2019-05-13,201925,52050
201920,2019-05-13,201927,242900
201920,2019-05-13,201928,225550
201920,2019-05-13,201929,34700
201920,2019-05-13,201932,208200
201920,2019-05-13,201933,242900
201920,2019-05-13,201934,138800
201920,2019-05-13,201935,34700
201920,2019-05-13,201936,225550
201920,2019-05-13,201937,242900
201920,2019-05-13,201938,34700
201920,2019-05-13,201940,190850
201920,2019-05-13,201941,242900
201920,2019-05-13,201942,225550
201920,2019-05-13,201943,104100
201920,2019-05-13,201945,225550
201920,2019-05-13,201946,225550
201920,2019-05-13,201947,34700
201920,2019-05-13,201948,34700
201920,2019-05-13,201949,485800
201920,2019-05-13,201950,225550
201920,2019-05-13,201951,242900
201920,2019-05-13,201952,86750
201920,2019-05-13,202001,242900
201920,2019-05-13,202002,225550
201920,2019-05-13,202003,242900
201920,2019-05-13,202004,225550
201920,2019-05-13,202005,242900
201920,2019-05-13,202006,451100
201920,2019-05-13,202007,485800
201920,2019-05-13,202008,451100
201920,2019-05-13,202009,485800
201920,2019-05-13,202010,225550
201920,2019-05-13,202011,242900
201920,2019-05-13,202012,225550
201920,2019-05-13,202013,242900
201920,2019-05-13,202014,381700
201920,2019-05-13,202015,277600
201920,2019-05-13,202016,451100
201920,2019-05-13,202017,728700
201920,2019-05-13,202018,503150
201920,2019-05-13,202019,242900
201920,2019-05-13,202020,6209010
201921,2019-05-20,201921,56465
201921,2019-05-20,201922,33700
201921,2019-05-20,201923,242900
201921,2019-05-20,201924,225550
201921,2019-05-20,201927,244900
201921,2019-05-20,201928,225550
201921,2019-05-20,201929,34700
201921,2019-05-20,201932,208200
201921,2019-05-20,201933,242900
201921,2019-05-20,201934,138800
201921,2019-05-20,201935,34700
201921,2019-05-20,201936,225550
201921,2019-05-20,201937,242900
201921,2019-05-20,201938,34700
201921,2019-05-20,201940,190850
201921,2019-05-20,201941,242900
201921,2019-05-20,201942,225550
201921,2019-05-20,201943,104100
201921,2019-05-20,201945,225550
201921,2019-05-20,201946,225550
201921,2019-05-20,201947,34700
201921,2019-05-20,201948,34700
201921,2019-05-20,201949,485800
201921,2019-05-20,201950,225550
201921,2019-05-20,201951,242900
201921,2019-05-20,201952,86750
201921,2019-05-20,202001,242900
201921,2019-05-20,202002,225550
201921,2019-05-20,202003,242900
201921,2019-05-20,202004,225550
201921,2019-05-20,202005,242900
201921,2019-05-20,202006,451100
201921,2019-05-20,202007,485800
201921,2019-05-20,202008,451100
201921,2019-05-20,202009,485800
201921,2019-05-20,202010,225550
201921,2019-05-20,202011,242900
201921,2019-05-20,202012,225550
201921,2019-05-20,202013,242900
201921,2019-05-20,202014,381700
201921,2019-05-20,202015,277600
201921,2019-05-20,202016,451100
201921,2019-05-20,202017,728700
201921,2019-05-20,202018,589900
201921,2019-05-20,202019,485800
201921,2019-05-20,202020,451100
201921,2019-05-20,202021,6879895
201922,2019-05-27,201922,27350
201922,2019-05-27,201923,242900
201922,2019-05-27,201924,225550
201922,2019-05-27,201927,244900
201922,2019-05-27,201928,225550
201922,2019-05-27,201929,34700
201922,2019-05-27,201930,112462
201922,2019-05-27,201931,116787
201922,2019-05-27,201932,112462
201922,2019-05-27,201933,116787
201922,2019-05-27,201934,112462
201922,2019-05-27,201935,116787
201922,2019-05-27,201936,112462
201922,2019-05-27,201937,116787
201922,2019-05-27,201938,112462
201922,2019-05-27,201939,116787
201922,2019-05-27,201940,17301
201922,2019-05-27,202002,144348
201922,2019-05-27,202003,291864
201922,2019-05-27,202004,10000
201922,2019-05-27,202005,423475
201922,2019-05-27,202006,190723
201922,2019-05-27,202008,387573
201922,2019-05-27,202009,333800
201922,2019-05-27,202010,282840
201922,2019-05-27,202011,304584
201922,2019-05-27,202012,282840
201922,2019-05-27,202013,304584
201922,2019-05-27,202014,282840
201922,2019-05-27,202015,304584
201922,2019-05-27,202016,257840
201922,2019-05-27,202017,234584
201922,2019-05-27,202018,272635
201922,2019-05-27,202019,293724
201922,2019-05-27,202020,293724
201922,2019-05-27,202021,276170
201922,2019-05-27,202022,3602429
201923,2019-06-03,201923,191306
201923,2019-06-03,201924,225550
201923,2019-06-03,201927,242900
201923,2019-06-03,201928,225550
201923,2019-06-03,201929,34700
201923,2019-06-03,201932,208200
201923,2019-06-03,201933,242900
201923,2019-06-03,201934,138800
201923,2019-06-03,201935,34700
201923,2019-06-03,201936,225550
201923,2019-06-03,201937,242900
201923,2019-06-03,201938,34700
201923,2019-06-03,201940,190850
201923,2019-06-03,201941,242900
201923,2019-06-03,201942,225550
201923,2019-06-03,201943,104100
201923,2019-06-03,201945,225550
201923,2019-06-03,201946,225550
201923,2019-06-03,201947,34700
201923,2019-06-03,201948,34700
201923,2019-06-03,201949,485800
201923,2019-06-03,201950,225550
201923,2019-06-03,201951,242900
201923,2019-06-03,201952,86750
201923,2019-06-03,202001,242900
201923,2019-06-03,202002,225550
201923,2019-06-03,202003,242900
201923,2019-06-03,202004,225550
201923,2019-06-03,202005,242900
201923,2019-06-03,202006,451100
201923,2019-06-03,202007,485800
201923,2019-06-03,202008,451100
201923,2019-06-03,202009,485800
201923,2019-06-03,202010,225550
201923,2019-06-03,202011,242900
201923,2019-06-03,202012,225550
201923,2019-06-03,202013,242900
201923,2019-06-03,202014,381700
201923,2019-06-03,202015,277600
201923,2019-06-03,202016,451100
201923,2019-06-03,202017,728700
201923,2019-06-03,202018,503150
201923,2019-06-03,202019,451052
201923,2019-06-03,202020,399010
201923,2019-06-03,202021,346976
201923,2019-06-03,202022,451048
201923,2019-06-03,202023,24101439
201924,2019-06-10,201924,169854
201924,2019-06-10,201927,199500
201924,2019-06-10,201928,185250
201924,2019-06-10,201929,28500
201924,2019-06-10,201932,188500
201924,2019-06-10,201933,203000
201924,2019-06-10,201934,116000
201924,2019-06-10,201935,29500
201924,2019-06-10,201936,191750
201924,2019-06-10,201937,206500
201924,2019-06-10,201938,191750
201924,2019-06-10,201940,165000
201924,2019-06-10,201941,210000
201924,2019-06-10,201942,195000
201924,2019-06-10,201943,210000
201924,2019-06-10,201945,198250
201924,2019-06-10,201946,198250
201924,2019-06-10,201947,213500
