Division,Site,Plant,Building,Operation,Line,Line Name,Prod Type Group,Prod Type,Material,Nick Name,Basic Week,Plan Week,Basic Date,Plan Date,Plan Qty,Result Qty
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201937,201937,2019-09-15,2019-09-09,16,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201937,201937,2019-09-15,2019-09-10,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201937,201937,2019-09-15,2019-09-11,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-16,11,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-17,0,56
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-20,0,3
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,201939,201939,2019-09-29,2019-09-24,0,10
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-25,5,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B02,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-26,5,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B03,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-16,10,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B03,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-17,0,9
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B03,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-25,11,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B03,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-26,11,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B05,BMW-48V-CLAR1.5,201938,201938,2019-09-22,2019-09-17,10,4
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B09,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-28,5,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B09,BMW-48V-CLAR1.5,202022,202022,2020-05-31,2020-05-29,7,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B09,BMW-48V-CLAR1.5,202023,202023,2020-06-07,2020-06-01,0,12
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B10,BMW-48V-CLAR1.5,202025,202025,2020-06-21,2020-06-17,13,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B10,BMW-48V-CLAR1.5,202026,202026,2020-06-28,2020-06-26,0,12
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B10,BMW-48V-CLAR1.5,202027,202027,2020-07-05,2020-06-29,0,1
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B10,BMW-48V-CLAR1.5,202037,202037,2020-09-13,2020-09-08,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B10,BMW-48V-CLAR1.5,202037,202037,2020-09-13,2020-09-09,8,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202023,202023,2020-06-07,2020-06-02,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202023,202023,2020-06-07,2020-06-03,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202023,202023,2020-06-07,2020-06-04,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202023,202023,2020-06-07,2020-06-05,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202025,202025,2020-06-21,2020-06-18,13,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202025,202025,2020-06-21,2020-06-19,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202026,202026,2020-06-28,2020-06-22,15,25
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202026,202026,2020-06-28,2020-06-23,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202026,202026,2020-06-28,2020-06-24,15,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202026,202026,2020-06-28,2020-06-26,0,48
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202037,202037,2020-09-13,2020-09-10,18,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-B12,BMW-48V-CLAR1.5,202039,202039,2020-09-27,2020-09-21,0,8
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-C02,BMW-48V-CLAR1.5,202052,202052,2020-12-27,2020-12-21,10,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMW48CL-B1-C02,BMW-48V-CLAR1.5,202052,202052,2020-12-27,2020-12-22,4,18
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B01,BMW-12V-HAF,201933,201933,2019-08-18,2019-08-12,10,28
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B01,BMW-12V-HAF,201933,201933,2019-08-18,2019-08-13,10,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B01,BMW-12V-HAF,201933,201933,2019-08-18,2019-08-14,10,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B02,BMW-12V-HAF,201915,201915,2019-04-14,2019-04-08,27,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B02,BMW-12V-HAF,201915,201915,2019-04-14,2019-04-09,27,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B02,BMW-12V-HAF,201915,201915,2019-04-14,2019-04-10,26,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B02,BMW-12V-HAF,201917,201917,2019-04-28,2019-04-23,0,45
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B02,BMW-12V-HAF,201917,201917,2019-04-28,2019-04-26,0,31
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201939,201939,2019-09-29,2019-09-25,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201939,201939,2019-09-29,2019-09-26,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201939,201939,2019-09-29,2019-09-27,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201940,201940,2019-10-06,2019-09-30,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201940,201940,2019-10-06,2019-10-01,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201940,201940,2019-10-06,2019-10-02,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201940,201940,2019-10-06,2019-10-03,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201940,201940,2019-10-06,2019-10-04,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201941,201941,2019-10-13,2019-10-08,0,117
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201943,201943,2019-10-27,2019-10-24,0,31
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201946,201946,2019-11-17,2019-11-11,2,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201946,201946,2019-11-17,2019-11-12,2,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B03,BMW-12V-HAF,201946,201946,2019-11-17,2019-11-13,2,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B04,BMW-12V-HAF,201946,201946,2019-11-17,2019-11-14,7,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B04,BMW-12V-HAF,201946,201946,2019-11-17,2019-11-15,8,15
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B05,BMW-12V-HAF,202024,202024,2020-06-14,2020-06-08,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B05,BMW-12V-HAF,202024,202024,2020-06-14,2020-06-10,0,20
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B06,BMW-12V-HAF,202024,202024,2020-06-14,2020-06-09,19,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B06,BMW-12V-HAF,202025,202025,2020-06-21,2020-06-15,0,19
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-B06,BMW-12V-HAF,202025,202025,2020-06-21,2020-06-19,0,1
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202017,202017,2020-04-26,2020-04-23,35,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202017,202017,2020-04-26,2020-04-24,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202018,202018,2020-05-03,2020-04-28,0,13
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202020,202020,2020-05-17,2020-05-13,0,48
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202022,202022,2020-05-31,2020-05-25,0,2
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202024,202024,2020-06-14,2020-06-09,8,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C02,BMW-12V-HAF,202025,202025,2020-06-21,2020-06-19,0,12
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APBMWHAF0-A1-C05,BMW-12V-HAF,202043,202043,2020-10-25,2020-10-21,0,4
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201905,201905,2019-02-03,2019-01-30,20,2
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201905,201905,2019-02-03,2019-01-31,40,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201905,201905,2019-02-03,2019-02-01,40,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201906,201906,2019-02-10,2019-02-07,40,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201906,201906,2019-02-10,2019-02-08,11,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201908,201908,2019-02-24,2019-02-18,0,112
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201909,201909,2019-03-03,2019-02-26,0,4
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201909,201909,2019-03-03,2019-02-27,0,30
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201913,201913,2019-03-31,2019-03-26,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201913,201913,2019-03-31,2019-03-27,35,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMC12VD-A1,FMC-12V(D),201913,201913,2019-03-31,2019-03-28,0,65
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1,FMC-V713AV-12V,201931,201931,2019-08-04,2019-08-01,13,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1,FMC-V713AV-12V,201931,201931,2019-08-04,2019-08-02,13,26
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1,FMC-V713AV-12V,201932,201932,2019-08-11,2019-08-06,0,1
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202003,202003,2020-01-19,2020-01-17,20,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202005,202005,2020-02-02,2020-01-28,18,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202007,202007,2020-02-16,2020-02-14,1,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-17,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-18,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-19,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-20,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-21,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-22,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202008,202008,2020-02-23,2020-02-23,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202009,202009,2020-03-01,2020-02-24,30,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202009,202009,2020-03-01,2020-02-25,30,40
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202009,202009,2020-03-01,2020-02-26,30,60
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202009,202009,2020-03-01,2020-02-27,17,40
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202009,202009,2020-03-01,2020-02-28,0,60
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APFMCV713-A1-A02,FMC-V713AV-12V,202010,202010,2020-03-08,2020-03-02,0,116
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201903,201903,2019-01-20,2019-01-16,4,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201903,201903,2019-01-20,2019-01-17,4,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201903,201903,2019-01-20,2019-01-18,4,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201903,201903,2019-01-20,2019-01-19,4,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-21,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-22,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-23,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-24,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-25,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1,PSA-PHEV-W2,201905,201905,2019-02-03,2019-01-28,0,11
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1-B02,PSA-PHEV-W2,201904,201904,2019-01-27,2019-01-21,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APPSAPHEV-C1-B02,PSA-PHEV-W2,201905,201905,2019-02-03,2019-01-28,0,3
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-18,5,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-19,5,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-20,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-21,3,4
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-22,4,4
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201908,201908,2019-02-24,2019-02-23,3,7
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201909,201909,2019-03-03,2019-02-25,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201909,201909,2019-03-03,2019-02-26,3,0
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201909,201909,2019-03-03,2019-02-27,3,10
81,A001,A040,오창 자동차 1동 Pack,P9500,P1QP1,Line 01_Pilot,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201909,201909,2019-03-03,2019-02-28,3,7
