Week,Inven,Prev_Inven_1,Prev_Inven_2,Prev_Inven_3,Prev_Inven_4,Prev_Inven_5,Prev_Inven_6,Prev_Inven_7,Prev_Inven_8,Sale,Var_Sale_1,Var_Sale_2,Var_Sale_3,Var_Sale_4,Var_Sale_5,Var_Sale_6,Var_Sale_7,Var_Sale_8,Var_Sale_9,Var_Sale_10,Var_Sale_11,Var_Sale_12,Post_Sale_1,Post_Sale_2,Post_Sale_3,Post_Sale_4,Post_Sale_5,Post_Sale_6,Post_Sale_7,Post_Sale_8,Post_Sale_9,Post_Sale_10,Post_Sale_11,Post_Sale_12,Prev_Sale_1,Prev_Sale_2,Prev_Sale_3,Prev_Sale_4,Prev_Sale_5,Prev_Sale_6,Prev_Sale_7,Prev_Sale_8,Prev_Sale_9,Prev_Sale_10,Prev_Sale_11,Prev_Sale_12,Product,Var_Product_1,Var_Product_2,Var_Product_3,Var_Product_4,Var_Product_5,Var_Product_6,Var_Product_7,Var_Product_8,Var_Product_9,Var_Product_10,Var_Product_11,Var_Product_12,Post_Product_1,Post_Product_2,Post_Product_3,Post_Product_4,Post_Product_5,Post_Product_6,Post_Product_7,Post_Product_8,Post_Product_9,Post_Product_10,Post_Product_11,Post_Product_12,Prev_Product_1,Prev_Product_2,Prev_Product_3,Prev_Product_4,Prev_Product_5,Prev_Product_6,Prev_Product_7,Prev_Product_8,Prev_Product_9,Prev_Product_10,Prev_Product_11,Prev_Product_12
202044,745734.0,615322.0,872758.0,1055171.0,1060733.0,1113505.0,1226898.0,1258671.0,1090456.0,246078.0,332640.0,332640.0,317520.0,317520.0,257040.0,347760.0,347760.0,347760.0,347760.0,347760.0,347760.0,438480.0,317520.0,241920.0,287280.0,272160.0,544320.0,279480.0,226800.0,0.0,0.0,293766.0,293766.0,293766.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,136080.0,166320.0,161406.0,226800.0,241920.0,596349.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,-999.0,247125.0,293125.0,536625.0,536625.0,234125.0,199125.0,199125.0,110625.0,164250.0,390000.0,390000.0,390000.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0,377969.0
202045,902349.0,745734.0,615322.0,872758.0,1055171.0,1060733.0,1113505.0,1226898.0,1258671.0,170478.0,317520.0,317520.0,317520.0,317520.0,317520.0,196560.0,241920.0,241920.0,241920.0,241920.0,241920.0,241920.0,272160.0,287280.0,257040.0,544320.0,323190.0,181440.0,0.0,0.0,237639.0,297048.0,297048.0,297048.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,136080.0,166320.0,161406.0,226800.0,647130.0,247125.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,255125.0,484125.0,334125.0,234125.0,199125.0,201125.0,110625.0,162250.0,360000.0,390000.0,390000.0,390000.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0,470312.0
202046,1038205.0,902349.0,745734.0,615322.0,872758.0,1055171.0,1060733.0,1113505.0,1226898.0,146664.0,272160.0,241920.0,241920.0,241920.0,332640.0,332640.0,226800.0,226800.0,226800.0,226800.0,226800.0,226800.0,287280.0,257040.0,544320.0,323190.0,226800.0,0.0,233264.0,233264.0,233264.0,233264.0,233265.0,391020.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,136080.0,166320.0,161406.0,669264.0,255125.0,293125.0,293125.0,293125.0,293125.0,202500.0,199125.0,401625.0,401625.0,319125.0,199125.0,199125.0,511750.0,199125.0,191750.0,206500.0,193750.0,230500.0,327250.0,390000.0,390000.0,390000.0,390000.0,390000.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0,506974.0
202047,924050.0,1038205.0,902349.0,745734.0,615322.0,872758.0,1055171.0,1060733.0,1113505.0,362880.0,287280.0,287280.0,287280.0,287280.0,287280.0,332640.0,332640.0,211680.0,199849.0,199849.0,199849.0,199849.0,302400.0,544320.0,323190.0,226800.0,0.0,233264.0,233264.0,233264.0,233264.0,233265.0,391020.0,391020.0,146664.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,136080.0,166320.0,711198.0,511750.0,484125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,289125.0,289125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0,369610.0
202048,1012324.0,924050.0,1038205.0,902349.0,745734.0,615322.0,872758.0,1055171.0,1060733.0,204982.0,302400.0,257040.0,257040.0,272160.0,272160.0,272160.0,393120.0,393120.0,226800.0,257040.0,257040.0,257040.0,514080.0,368550.0,226800.0,0.0,233264.0,233264.0,233264.0,233264.0,233265.0,391020.0,391020.0,391020.0,362880.0,146664.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,136080.0,779282.0,199125.0,199125.0,334125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,399500.0,399500.0,399500.0,399500.0,416000.0,416000.0,416000.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0,367447.0
202049,1177854.0,1012324.0,924050.0,1038205.0,902349.0,745734.0,615322.0,872758.0,1055171.0,482328.0,514080.0,544320.0,544320.0,544320.0,544320.0,544320.0,544320.0,408240.0,408240.0,272160.0,317520.0,317520.0,368550.0,226800.0,0.0,55539.0,277695.0,277695.0,277695.0,277697.0,391020.0,391020.0,391020.0,391023.0,204982.0,362880.0,146664.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,241920.0,595386.0,191750.0,191750.0,191750.0,234125.0,234125.0,234125.0,234125.0,234125.0,-999.0,199125.0,199125.0,199125.0,202500.0,204500.0,228750.0,332750.0,384000.0,399500.0,399500.0,399500.0,384000.0,416000.0,416000.0,416000.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0,451315.0
202050,989478.0,1177854.0,1012324.0,924050.0,1038205.0,902349.0,745734.0,615322.0,872758.0,316008.0,368550.0,368550.0,323190.0,323190.0,323190.0,279480.0,279480.0,279480.0,151200.0,151200.0,257040.0,287280.0,226800.0,0.0,0.0,0.0,60480.0,196560.0,211680.0,241920.0,272160.0,332640.0,362880.0,302400.0,482328.0,204982.0,362880.0,146664.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,211680.0,653719.0,202500.0,206500.0,206500.0,206500.0,199125.0,199125.0,199125.0,51625.0,51625.0,-999.0,199125.0,199125.0,204500.0,228750.0,335500.0,364250.0,399500.0,399500.0,72515.750934298,-999.0,-999.0,-999.0,-999.0,195032.6357019216,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0,561741.0
202051,819354.0,989478.0,1177854.0,1012324.0,924050.0,1038205.0,902349.0,745734.0,615322.0,233798.0,226800.0,226800.0,226800.0,226800.0,226800.0,181440.0,226800.0,226800.0,226800.0,226800.0,226800.0,241920.0,0.0,0.0,0.0,120960.0,166320.0,181440.0,302400.0,302400.0,302400.0,302400.0,260064.0,260064.0,316008.0,482328.0,204982.0,362880.0,146664.0,170478.0,246078.0,166314.0,272160.0,287280.0,211676.0,226796.0,629548.0,204500.0,204500.0,193750.0,193750.0,193750.0,201125.0,199125.0,199125.0,-999.0,-999.0,-999.0,199125.0,-999.0,60000.0,384000.0,201500.0,201500.0,201500.0,384000.0,416000.0,416000.0,416000.0,186000.0,201500.0,653719.0,595386.0,779282.0,711198.0,669264.0,647130.0,596349.0,498645.0,476222.0,443077.0,329792.0,513848.0
202102,510535.0,519168.0,503861.0,616640.0,819354.0,989478.0,1177854.0,1012324.0,924050.0,15120.0,90720.0,105840.0,105840.0,120960.0,60480.0,277695.0,233264.0,233264.0,233264.0,297048.0,293766.0,295218.0,181440.0,196560.0,211680.0,241920.0,302400.0,332640.0,317520.0,317520.0,332640.0,257040.0,257040.0,-999.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,362880.0,146664.0,170478.0,246078.0,166314.0,541707.0,356500.0,360500.0,305500.0,201500.0,399500.0,399500.0,399500.0,416000.0,390000.0,390000.0,390000.0,390000.0,192000.0,399500.0,384000.0,416000.0,416000.0,418000.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202103,743211.0,510535.0,519168.0,503861.0,616640.0,819354.0,989478.0,1177854.0,1012324.0,271782.0,181440.0,90720.0,105840.0,105840.0,166320.0,196560.0,277695.0,233264.0,233264.0,233264.0,297048.0,293766.0,181440.0,241920.0,287280.0,287280.0,347760.0,347760.0,347760.0,347760.0,257040.0,257040.0,-999.0,-999.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,362880.0,146664.0,170478.0,246078.0,562795.0,192000.0,201500.0,201500.0,201500.0,201500.0,399500.0,399500.0,399500.0,416000.0,390000.0,390000.0,390000.0,201500.0,384000.0,416000.0,416000.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,-999.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202104,668775.0,743211.0,510535.0,519168.0,503861.0,616640.0,819354.0,989478.0,1177854.0,166320.0,181440.0,196560.0,105840.0,136080.0,136080.0,181440.0,211680.0,277697.0,233265.0,233265.0,233265.0,297048.0,241920.0,287280.0,302400.0,347760.0,347760.0,332640.0,393120.0,408240.0,181440.0,-999.0,-999.0,-999.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,362880.0,146664.0,170478.0,464793.0,201500.0,399500.0,201500.0,201500.0,201500.0,201500.0,72515.750934298,399500.0,399500.0,416000.0,390000.0,390000.0,384000.0,396500.0,396500.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202105,967696.0,668775.0,743211.0,510535.0,519168.0,503861.0,616640.0,819354.0,989478.0,196556.0,241920.0,241920.0,211680.0,211680.0,272160.0,272160.0,302400.0,241920.0,391020.0,391020.0,391020.0,391020.0,302400.0,302400.0,365380.0,362880.0,347760.0,408240.0,423360.0,226800.0,-999.0,-999.0,-999.0,-999.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,362880.0,146664.0,524000.0,384000.0,384000.0,384000.0,386000.0,386000.0,386000.0,384000.0,-999.0,384000.0,416000.0,416000.0,390000.0,396500.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202106,1425750.0,967696.0,668775.0,743211.0,510535.0,519168.0,503861.0,616640.0,819354.0,193535.0,302400.0,287280.0,287280.0,241920.0,211680.0,272160.0,272160.0,302400.0,272160.0,391020.0,391020.0,391020.0,302400.0,365380.0,362880.0,347760.0,408240.0,423360.0,226800.0,-999.0,-999.0,-999.0,-999.0,-999.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,362880.0,487593.0,396500.0,396500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,-999.0,416000.0,416000.0,416000.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,108500.0,-999.0,-999.0,-999.0,-999.0,-999.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202107,2537588.0,1425750.0,967696.0,668775.0,743211.0,510535.0,519168.0,503861.0,616640.0,317452.0,302400.0,302400.0,302400.0,287280.0,302400.0,287280.0,272160.0,272160.0,302400.0,332640.0,391020.0,391020.0,365380.0,362880.0,362880.0,408240.0,408240.0,226800.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,204982.0,580227.0,396500.0,396500.0,396500.0,416000.0,416000.0,416000.0,110.6076397948,416000.0,416000.0,-999.0,416000.0,416000.0,204000.0,400500.0,383000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202108,2757700.0,2537588.0,1425750.0,967696.0,668775.0,743211.0,510535.0,519168.0,503861.0,408191.0,365380.0,365380.0,365380.0,347760.0,347760.0,332640.0,347760.0,241920.0,241920.0,302400.0,362880.0,391023.0,362880.0,362880.0,408240.0,408240.0,226800.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,317452.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,482328.0,687386.0,204000.0,418500.0,418500.0,418500.0,418500.0,418000.0,416000.0,354866.24808986456,416000.0,416000.0,-999.0,416000.0,386500.0,416000.0,416000.0,416000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0,-999.0
202109,3134256.0,2757700.0,2537588.0,1425750.0,967696.0,668775.0,743211.0,510535.0,519168.0,287280.0,362880.0,362880.0,362880.0,362880.0,347760.0,347760.0,317520.0,317520.0,287280.0,287280.0,260064.0,302400.0,332640.0,393120.0,408240.0,166320.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,408191.0,317452.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,316008.0,731579.0,386500.0,400500.0,186000.0,186000.0,186000.0,186000.0,186000.0,186000.0,357055.9397514846,186000.0,186000.0,195032.6357019216,409500.0,409500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0,-999.0
202110,1567058.0,3134256.0,2757700.0,2537588.0,1425750.0,967696.0,668775.0,743211.0,510535.0,302400.0,332640.0,362880.0,362880.0,347760.0,347760.0,332640.0,347760.0,317520.0,317520.0,287280.0,287280.0,260064.0,393120.0,378000.0,211680.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,287280.0,408191.0,317452.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,233798.0,745334.0,409500.0,416000.0,383000.0,383000.0,383000.0,201500.0,201500.0,201500.0,201500.0,312382.36503817665,201500.0,201500.0,409500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0,-999.0
202111,1483969.0,1567058.0,3134256.0,2757700.0,2537588.0,1425750.0,967696.0,668775.0,743211.0,302393.0,393120.0,393120.0,408240.0,408240.0,408240.0,408240.0,393120.0,347760.0,332640.0,332640.0,287280.0,287280.0,378000.0,211680.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,302400.0,287280.0,408191.0,317452.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,0.0,601176.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,369636.2074364388,201500.0,409500.0,220500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0,-999.0
202112,1713795.0,1483969.0,1567058.0,3134256.0,2757700.0,2537588.0,1425750.0,967696.0,668775.0,317520.0,378000.0,378000.0,408240.0,408240.0,408240.0,423360.0,423360.0,408240.0,257040.0,257040.0,257040.0,287280.0,211680.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,302393.0,302400.0,287280.0,408191.0,317452.0,193535.0,196556.0,166320.0,271782.0,15120.0,0.0,0.0,457634.0,409500.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,399641.2290023064,228500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0,-999.0
202113,1740803.0,1713795.0,1483969.0,1567058.0,3134256.0,2757700.0,2537588.0,1425750.0,967696.0,,211680.0,211680.0,211680.0,166320.0,226800.0,226800.0,226800.0,226800.0,181440.0,257040.0,257040.0,257040.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,423081.0,228500.0,220500.0,220500.0,220500.0,224000.0,224000.0,108500.0,224000.0,224000.0,224000.0,224000.0,224000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0,639883.0
202114,1545427.0,1740803.0,1713795.0,1483969.0,1567058.0,3134256.0,2757700.0,2537588.0,1425750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463328.0,416000.0,416000.0,416000.0,416000.0,416000.0,390000.0,390000.0,192000.0,390000.0,390000.0,390000.0,390000.0,,,,,,,,,,,,,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0,541707.0
202115,1782953.0,1545427.0,1740803.0,1713795.0,1483969.0,1567058.0,3134256.0,2757700.0,2537588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394413.0,-999.0,208000.0,208000.0,208000.0,208000.0,416000.0,422500.0,422500.0,208000.0,422500.0,422500.0,422500.0,,,,,,,,,,,,,463328.0,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0,562795.0
202116,1706082.0,1782953.0,1545427.0,1740803.0,1713795.0,1483969.0,1567058.0,3134256.0,2757700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,208000.0,208000.0,208000.0,208000.0,208000.0,422500.0,422500.0,208000.0,422500.0,422500.0,,,,,,,,,,,,,394413.0,463328.0,423081.0,457634.0,601176.0,745334.0,731579.0,687386.0,580227.0,487593.0,524000.0,464793.0
